SKACDY_DAY,NEW_BU_NUM,NEW_LINE_NUM,BUY_OFF_NAME,LINE_DETAILS,NEW_LAYOUT_BCODE,CASE_SIZE,NEW_SUPPLIER_NUM,LINE_SALES_SUS,LINE_STOCK_SUS,LINE_WSTG_SUS,UW_OP_COUNT_SUS,UW_STOCKTAKE_SUS,AUTO_ADJ_NBAL_SUS,CNTS_NONROUTINE_CT,BR_REC_OOS_CT,SYS_GEN_OOS_CT,Unemployment,CPI,PROMO_OFFER,holiday,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Lag_Sales_1,Lag_Sales_7,Lag_Sales_14,rolling_avg_LINE_SALES_SUS_w_1,rolling_avg_LINE_SALES_SUS_w_7,rolling_avg_LINE_SALES_SUS_w_14
2021-11-19,1096.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,4,4,11,2021,323,19,46,2.0,0.0,0.0,2.0,6.857142857142857,4.214285714285714
2021-11-19,304.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,4,4,11,2021,323,19,46,3.0,3.0,3.0,3.0,5.714285714285714,4.214285714285714
2021-11-19,1336.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,24.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,4,4,11,2021,323,19,46,7.0,17.0,13.0,7.0,5.428571428571429,4.714285714285714
2021-11-19,1382.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,14.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,4,4,11,2021,323,19,46,4.0,9.0,2.0,4.0,4.714285714285714,4.928571428571429
2021-11-19,1414.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,4,4,11,2021,323,19,46,5.0,8.0,1.0,5.0,3.2857142857142856,5.285714285714286
2021-11-19,1096.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,4,4,11,2021,323,19,46,7.0,8.0,3.0,7.0,4.285714285714286,5.785714285714286
2021-11-19,304.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,4,4,11,2021,323,19,46,8.0,2.0,6.0,8.0,5.142857142857143,6.357142857142857
2021-11-20,1336.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,0.0,0.0,0.0,0.0,4.857142857142857,5.857142857142857
2021-11-20,304.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,0.0,0.0,1.0,0.0,4.428571428571429,5.071428571428571
2021-11-20,1414.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,0.0,1.0,0.0,0.0,3.4285714285714284,4.428571428571429
2021-11-20,1382.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,0.0,0.0,1.0,3.0,3.857142857142857
2021-11-20,1096.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,0.0,0.0,2.0,0.0,2.2857142857142856,2.7857142857142856
2021-11-20,1336.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,6.0,1.0,1.0,6.0,2.142857142857143,3.2142857142857144
2021-11-20,304.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,0.0,0.0,2.0,0.0,1.0,3.0714285714285716
2021-11-20,1414.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,2.0,0.0,0.0,2.0,1.2857142857142858,3.0714285714285716
2021-11-20,1382.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,5.0,1.0,0.0,5.0,2.0,3.2142857142857144
2021-11-20,1096.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,2.0,2.0,0.0,2.0,2.2857142857142856,2.857142857142857
2021-11-20,1336.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,7.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,31.0,23.0,7.0,31.0,6.571428571428571,4.785714285714286
2021-11-20,304.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,11.0,10.0,5.0,11.0,8.142857142857142,5.214285714285714
2021-11-20,1414.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,8.0,11.0,4.0,8.0,8.428571428571429,5.285714285714286
2021-11-20,1382.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,11.0,14.0,5.0,11.0,10.0,5.5
2021-11-20,1096.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,9.0,18.0,5.0,9.0,11.0,6.142857142857143
2021-11-20,1336.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,7.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,24.0,24.0,5.0,24.0,13.714285714285714,7.857142857142857
2021-11-20,304.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,4.0,8.0,2.0,4.0,14.0,8.142857142857142
2021-11-20,1414.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,8.0,14.0,4.0,8.0,10.714285714285714,8.642857142857142
2021-11-20,1382.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,14.0,19.0,7.0,14.0,11.142857142857142,9.642857142857142
2021-11-20,1096.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,9.0,14.0,2.0,9.0,11.285714285714286,9.857142857142858
2021-11-20,304.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,8.0,6.0,5.0,8.0,10.857142857142858,10.428571428571429
2021-11-20,1414.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,2.0,0.0,0.0,2.0,9.857142857142858,10.428571428571429
2021-11-20,1382.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,2.0,1.0,1.0,6.571428571428571,10.142857142857142
2021-11-20,1096.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,5.0,1.0,0.0,5.0,6.714285714285714,10.357142857142858
2021-11-20,1336.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,49.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,35.0,68.0,3.0,35.0,10.571428571428571,10.642857142857142
2021-11-20,304.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,10.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,8.0,16.0,1.0,8.0,9.714285714285714,10.428571428571429
2021-11-20,1414.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,14.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,13.0,15.0,2.0,13.0,10.285714285714286,10.785714285714286
2021-11-20,1382.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,12.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,1.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,19.0,22.0,3.0,19.0,11.857142857142858,11.357142857142858
2021-11-20,1096.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,9.0,15.0,1.0,9.0,12.857142857142858,11.357142857142858
2021-11-20,1096.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,25.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,12.0,26.0,0.0,12.0,14.428571428571429,10.5
2021-11-20,1382.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,12.0,15.0,4.0,12.0,15.428571428571429,11.071428571428571
2021-11-20,1414.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,13.0,20.0,4.0,13.0,12.285714285714286,11.428571428571429
2021-11-20,1336.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,21.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,0.0,9.0,4.0,0.0,11.142857142857142,10.428571428571429
2021-11-20,304.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,14.0,13.0,5.0,14.0,11.285714285714286,10.785714285714286
2021-11-20,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,3.0,4.0,1.0,8.714285714285714,10.285714285714286
2021-11-20,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,2.0,7.0,3.0,2.0,7.714285714285714,10.285714285714286
2021-11-20,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,2.0,0.0,1.0,6.142857142857143,10.285714285714286
2021-11-20,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,5.0,9.0,1.0,4.571428571428571,10.0
2021-11-20,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,3.0,1.0,1.0,2.857142857142857,7.571428571428571
2021-11-20,1336.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,20.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,8.0,19.0,12.0,8.0,4.0,7.571428571428571
2021-11-20,1414.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,13.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,15.0,6.0,7.0,15.0,4.142857142857143,7.714285714285714
2021-11-20,1382.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,7.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,2.0,1.0,1.0,2.0,4.285714285714286,6.5
2021-11-20,304.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,14.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,15.0,17.0,3.0,15.0,6.142857142857143,6.928571428571429
2021-11-20,1096.0,44416.0,Seasonal, Mini 200g,1077.0,6.0,270272.0,5.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,5,4,11,2021,324,20,46,13.0,15.0,13.0,13.0,7.857142857142857,7.0
2021-11-20,1096.0,3426592.0,Seasonal,tment 350g,951.0,6.0,480454.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,3.0,1.0,0.0,3.0,8.142857142857142,6.357142857142857
2021-11-20,1382.0,3426592.0,Seasonal,tment 350g,951.0,6.0,480454.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,0.0,1.0,1.0,8.142857142857142,5.5
2021-11-20,1414.0,3426592.0,Seasonal,tment 350g,951.0,6.0,480454.0,4.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,0.0,0.0,1.0,7.142857142857143,5.571428571428571
2021-11-20,304.0,3426592.0,Seasonal,tment 350g,951.0,6.0,480454.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,0.0,8.0,0.0,0.0,5.0,4.571428571428571
2021-11-20,1336.0,3426592.0,Seasonal,tment 350g,951.0,6.0,480454.0,8.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,3.0,4.0,3.0,3.0,5.142857142857143,4.714285714285714
2021-11-20,1336.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,2.0,2.0,0.0,2.0,3.2857142857142856,4.714285714285714
2021-11-20,304.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,2.0,0.0,0.0,2.0,1.7142857142857142,4.785714285714286
2021-11-20,1414.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,2.0,1.0,1.0,2.0,1.5714285714285714,4.857142857142857
2021-11-20,1382.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,1.0,1.0,0.0,1.0,1.5714285714285714,4.857142857142857
2021-11-20,1096.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,5,4,11,2021,324,20,46,0.0,0.0,0.0,0.0,1.4285714285714286,4.285714285714286
2021-11-21,1096.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,0.0,0.0,0.0,0.0,1.4285714285714286,3.2142857142857144
2021-11-21,1414.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,1.0,0.0,0.0,1.0,1.1428571428571428,3.142857142857143
2021-11-21,1382.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,2.0,0.0,0.0,2.0,1.1428571428571428,2.2142857142857144
2021-11-21,304.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,4.0,1.0,4.0,4.0,1.4285714285714286,1.5714285714285714
2021-11-21,1336.0,2519340.0,Seasonal,ction 260g,957.0,8.0,5070.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,0.0,1.0,0.0,0.0,1.1428571428571428,1.3571428571428572
2021-11-21,1096.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,0.0,0.0,0.0,0.0,1.0,1.2857142857142858
2021-11-21,1336.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,1.0,1.0,0.0,1.0,1.1428571428571428,1.2857142857142858
2021-11-21,304.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,0.0,0.0,0.0,0.0,1.1428571428571428,1.2857142857142858
2021-11-21,1382.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,0.0,0.0,2.0,0.0,1.0,1.0714285714285714
2021-11-21,1414.0,2468300.0,Seasonal,ction 405g,1023.0,8.0,643552.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,1.0,0.0,1.0,1.0,0.8571428571428571,1.0
2021-11-21,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,2.0,5.0,3.0,2.0,0.5714285714285714,1.0
2021-11-21,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,2.0,0.0,3.0,2.0,0.8571428571428571,1.0
2021-11-21,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,3.0,0.0,3.0,3.0,1.2857142857142858,1.1428571428571428
2021-11-21,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,5.0,4.0,3.0,5.0,1.8571428571428572,1.5
2021-11-21,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,8.0,0.0,1.0,8.0,3.0,2.0714285714285716
2021-11-21,1414.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,11.0,3.0,1.0,11.0,4.571428571428571,2.7857142857142856
2021-11-21,1336.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,7.0,8.0,31.0,7.0,5.428571428571429,3.142857142857143
2021-11-21,304.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,7.0,6.0,3.0,7.0,6.142857142857143,3.357142857142857
2021-11-21,1382.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,12.0,7.0,10.0,12.0,7.571428571428571,4.214285714285714
2021-11-21,1096.0,2297816.0,Seasonal,risps 150g,75.0,12.0,172810.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,10.0,9.0,7.0,10.0,8.571428571428571,4.928571428571429
2021-11-21,1336.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,8.0,4.0,5.0,8.0,9.0,5.428571428571429
2021-11-21,304.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,3.0,0.0,1.0,3.0,8.285714285714286,5.642857142857143
2021-11-21,1382.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,1.0,0.0,0.0,1.0,6.857142857142857,5.714285714285714
2021-11-21,1414.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,0.0,1.0,0.0,0.0,5.857142857142857,5.642857142857143
2021-11-21,1096.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,0,0,6,4,11,2021,325,21,46,0.0,1.0,2.0,0.0,4.857142857142857,5.5
2021-11-21,1414.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,8.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,15.0,11.0,8.0,15.0,5.285714285714286,6.428571428571429
2021-11-21,1096.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,12.0,8.0,10.0,12.0,5.571428571428571,7.071428571428571
2021-11-21,1382.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,19.0,7.0,5.0,19.0,7.142857142857143,8.071428571428571
2021-11-21,304.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,7.0,4.0,8.0,7.0,7.714285714285714,8.0
2021-11-21,1336.0,2990788.0,Seasonal, Chip 200g,75.0,10.0,138088.0,8.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,21.0,13.0,31.0,21.0,10.571428571428571,8.714285714285714
2021-11-21,1096.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,7.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,25.0,14.0,5.0,25.0,14.142857142857142,10.0
2021-11-21,1414.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,12.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,14.0,4.0,1.0,14.0,16.142857142857142,10.5
2021-11-21,1382.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,12.0,2.0,1.0,12.0,15.714285714285714,10.5
2021-11-21,304.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,10.0,6.0,1.0,10.0,15.428571428571429,10.5
2021-11-21,1336.0,2987604.0,Seasonal,heese 300g,957.0,12.0,215318.0,26.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,49.0,32.0,6.0,49.0,19.714285714285715,13.428571428571429
2021-11-21,1336.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,7.0,7.0,35.0,7.0,19.714285714285715,13.714285714285714
2021-11-21,304.0,1913188.0,Seasonal,risps 150g,75.0,12.0,172810.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,114.5,1,0,6,4,11,2021,325,21,46,2.0,4.0,7.0,2.0,17.0,13.785714285714286
